State,Fund,Company Name,Deployment Year,Locations Obligation through Deployment Year,Locations Deployed through Deployment Year,Total Support Disbursed through Deployment Year
VA,ACAM,CITIZENS TEL COOP,2018,,740,2060483.16
VA,ACAM,CITIZENS TEL COOP,2019,,1442,4061786.64
VA,ACAM,CITIZENS TEL COOP,2020,2234,2608,6063090.12
VA,ACAM,HIGHLAND TEL COOP,2017,,166,1263240.12
VA,ACAM,HIGHLAND TEL COOP,2018,,471,2632814.88
VA,ACAM,HIGHLAND TEL COOP,2019,,566,4157720.04
VA,ACAM,HIGHLAND TEL COOP,2020,369,729,5682625.2
VA,ACAM,LUMOS NETWORKS CORP,2016,,934,0
VA,ACAM,LUMOS NETWORKS CORP,2017,,1127,3544172.52
VA,ACAM,LUMOS NETWORKS CORP,2018,,1343,6882715.56
VA,ACAM,LUMOS NETWORKS CORP,2019,,1636,10015629.12
VA,ACAM,LUMOS NETWORKS CORP,2020,1483,1854,12942913.32
VA,ACAM,"MGW COMMUNICATIONS, INC.",2016,,601,0
VA,ACAM,"MGW COMMUNICATIONS, INC.",2017,,867,1827551.52
VA,ACAM,"MGW COMMUNICATIONS, INC.",2018,,927,3847476.96
VA,ACAM,"MGW COMMUNICATIONS, INC.",2019,,1095,5771215.44
VA,ACAM,"MGW COMMUNICATIONS, INC.",2020,548,1191,7694953.92
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2015,,116,0
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2016,,219,0
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2017,,332,2286008.28
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2018,,354,4812649.2
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2019,,668,7361457.6
VA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2020,2054,3011,9910266
VA,ACAM II,PEMBROKE TEL COOP,2000,,2,0
VA,ACAM II,PEMBROKE TEL COOP,2001,,2,0
VA,ACAM II,PEMBROKE TEL COOP,2002,,2,0
VA,ACAM II,PEMBROKE TEL COOP,2003,,2,0
VA,ACAM II,PEMBROKE TEL COOP,2004,,11,0
VA,ACAM II,PEMBROKE TEL COOP,2005,,56,0
VA,ACAM II,PEMBROKE TEL COOP,2006,,68,0
VA,ACAM II,PEMBROKE TEL COOP,2007,,169,0
VA,ACAM II,PEMBROKE TEL COOP,2008,,200,0
VA,ACAM II,PEMBROKE TEL COOP,2009,,287,0
VA,ACAM II,PEMBROKE TEL COOP,2010,,290,0
VA,ACAM II,PEMBROKE TEL COOP,2012,,420,0
VA,ACAM II,PEMBROKE TEL COOP,2013,,516,0
VA,ACAM II,PEMBROKE TEL COOP,2014,,521,0
VA,ACAM II,PEMBROKE TEL COOP,2015,,528,0
VA,ACAM II,PEMBROKE TEL COOP,2016,,693,0
VA,ACAM II,PEMBROKE TEL COOP,2017,,801,0
VA,ACAM II,PEMBROKE TEL COOP,2018,,906,0
VA,ACAM II,PEMBROKE TEL COOP,2019,,906,693538.32
VA,ACAM II,PEMBROKE TEL COOP,2020,,1091,1614878.64
VA,ACAM II,SCOTT COUNTY COOP,2004,,74,0
VA,ACAM II,SCOTT COUNTY COOP,2005,,74,0
VA,ACAM II,SCOTT COUNTY COOP,2006,,1683,0
VA,ACAM II,SCOTT COUNTY COOP,2007,,1683,0
VA,ACAM II,SCOTT COUNTY COOP,2008,,1982,0
VA,ACAM II,SCOTT COUNTY COOP,2009,,1982,0
VA,ACAM II,SCOTT COUNTY COOP,2010,,2102,0
VA,ACAM II,SCOTT COUNTY COOP,2011,,2216,0
VA,ACAM II,SCOTT COUNTY COOP,2012,,3488,0
VA,ACAM II,SCOTT COUNTY COOP,2013,,3488,0
VA,ACAM II,SCOTT COUNTY COOP,2014,,3488,0
VA,ACAM II,SCOTT COUNTY COOP,2015,,3488,0
VA,ACAM II,SCOTT COUNTY COOP,2016,,3488,0
VA,ACAM II,SCOTT COUNTY COOP,2017,,3502,0
VA,ACAM II,SCOTT COUNTY COOP,2018,,3502,0
VA,ACAM II,SCOTT COUNTY COOP,2019,,3502,735874.8
VA,ACAM II,SCOTT COUNTY COOP,2020,,3532,2108576.52
VA,CAF II,"CENTURYLINK, INC.",2015,,339,9309648
VA,CAF II,"CENTURYLINK, INC.",2016,,1830,25041408
VA,CAF II,"CENTURYLINK, INC.",2017,19998,3464,40773168
VA,CAF II,"CENTURYLINK, INC.",2018,29996,4659,56504928
VA,CAF II,"CENTURYLINK, INC.",2019,39995,14857,72236688
VA,CAF II,"CENTURYLINK, INC.",2020,49993,47972,87968448
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2015,,1560,552604
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2016,,1602,1409620
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2017,976,1602,2266636
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2018,1464,1603,3123652
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2019,1952,1977,3980668
VA,CAF II,"RIVERSTREET MANAGEMENT SERVICES, LLC D/B/A RIVERSTREET NETWORKS",2020,2440,2458,4837684
VA,CAF II Auc,BARC ELECTRIC COOPERATIVE,2020,,348,497423.64
VA,CAF II Auc,CENTRAL VIRGINIA ELECTRIC COOPERATIVE,2019,,229,1906863.76
VA,CAF II Auc,CENTRAL VIRGINIA ELECTRIC COOPERATIVE,2020,,2532,4767159.4
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2015,,24,0
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2016,,37,0
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2017,,59,372301.2
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2018,,76,725007.6
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2019,,247,1058119.2
VT,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2020,404,587,1371636
VT,ACAM II,OTELCO INC.,2019,,219,808268.64
VT,ACAM II,OTELCO INC.,2020,,219,2173445.28
VT,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2019,22720,28747,8789364
VT,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2020,28399,29385,17578728
VT,CAF-BLS,"CITIZENS-VERMONT ACQUISITION COMPANY, INC.",2017,,1,406380
VT,CAF-BLS,"CITIZENS-VERMONT ACQUISITION COMPANY, INC.",2018,,1,877872
VT,CAF-BLS,"CITIZENS-VERMONT ACQUISITION COMPANY, INC.",2019,,8,1442682
VT,CAF-BLS,"CITIZENS-VERMONT ACQUISITION COMPANY, INC.",2020,,45,1856844
VT,CAF-BLS,"FRANKLIN TELEPHONE CO., INC.",2016,,19,0
VT,CAF-BLS,"FRANKLIN TELEPHONE CO., INC.",2017,,692,147222
VT,CAF-BLS,"FRANKLIN TELEPHONE CO., INC.",2018,,751,323490
VT,CAF-BLS,"FRANKLIN TELEPHONE CO., INC.",2019,,757,546042
VT,CAF-BLS,"FRANKLIN TELEPHONE CO., INC.",2020,,769,770718
VT,CAF-BLS,SELECTRONICS CORPORATION,2016,,77,0
VT,CAF-BLS,SELECTRONICS CORPORATION,2017,,166,2119249
VT,CAF-BLS,SELECTRONICS CORPORATION,2018,,341,4630657
VT,CAF-BLS,SELECTRONICS CORPORATION,2019,,1175,7792619
VT,CAF-BLS,SELECTRONICS CORPORATION,2020,,2144,10711709
WA,ACAM,"MARTELL ENTERPRISES, INC.",2007,,71,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2008,,71,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2009,,71,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2010,,71,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2011,,480,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2012,,480,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2013,,480,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2014,,480,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2015,,480,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2016,,728,0
WA,ACAM,"MARTELL ENTERPRISES, INC.",2017,,728,1562610.96
WA,ACAM,"MARTELL ENTERPRISES, INC.",2018,,728,3256756.56
WA,ACAM,"MARTELL ENTERPRISES, INC.",2019,,810,5131466.28
WA,ACAM,"MARTELL ENTERPRISES, INC.",2020,802,1093,7006176
WA,ACAM,PIONEER TELEPHONE HOLDING COMPANY,2017,,13,874020.84
WA,ACAM,PIONEER TELEPHONE HOLDING COMPANY,2018,,127,1821613.44
WA,ACAM,PIONEER TELEPHONE HOLDING COMPANY,2019,,231,2971227.12
WA,ACAM,PIONEER TELEPHONE HOLDING COMPANY,2020,247,353,4120840.8
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2015,,160,0
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2016,,254,0
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2017,,329,1464343.68
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2018,,337,3082828.8
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2019,,691,4802462.4
WA,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2020,1394,2055,6522096
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2012,,764,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2013,,764,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2014,,764,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2015,,764,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2016,,1292,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2017,,1302,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2018,,1312,0
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2019,,1341,596646.9
WA,ACAM II,WESTERN ELITE INCORPORATED SERVICES,2020,,1443,2025686.7
WA,CAF II,"CENTURYLINK, INC.",2015,,411,15138878
WA,CAF II,"CENTURYLINK, INC.",2016,,1212,39551762
WA,CAF II,"CENTURYLINK, INC.",2017,23585,2206,63964646
WA,CAF II,"CENTURYLINK, INC.",2018,35377,4843,88377530
WA,CAF II,"CENTURYLINK, INC.",2019,47169,12970,112790414
WA,CAF II,"CENTURYLINK, INC.",2020,58961,55339,137203298
WA,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2019,2553,2550,1321008
WA,CAF II,CONSOLIDATED COMMUNICATIONS INC.,2020,3191,3219,2642016
WA,CAF II,"NORTHWEST FIBER, LLC",2015,,9171,6382879
WA,CAF II,"NORTHWEST FIBER, LLC",2016,,9960,16842779
WA,CAF II,"NORTHWEST FIBER, LLC",2017,7886,11117,26616188
WA,CAF II,"NORTHWEST FIBER, LLC",2018,11828,13129,35703108
WA,CAF II,"NORTHWEST FIBER, LLC",2019,15771,14887,44389572
WA,CAF II,"NORTHWEST FIBER, LLC",2020,19713,18950,53076036
WA,CAF II Auc,COMPUTER 5 INC. D/B/A LOCALTEL COMMUNICATIONS,2020,,400,684709.2
WA,CAF II Auc,"DECLARATION NETWORKS GROUP, INC",2020,,116,390409.92
WA,CAF-BLS,MASHELL INC.,2017,,1580,1047678
WA,CAF-BLS,MASHELL INC.,2018,,1895,3136386
WA,CAF-BLS,MASHELL INC.,2019,,1917,6370368
WA,CAF-BLS,MASHELL INC.,2020,,1973,9996168
WA,CAF-BLS,NORTH-STATE TELEPHONE CO,2016,,147,0
WA,CAF-BLS,NORTH-STATE TELEPHONE CO,2017,,148,91463
WA,CAF-BLS,NORTH-STATE TELEPHONE CO,2018,,149,201863
WA,CAF-BLS,NORTH-STATE TELEPHONE CO,2019,,166,310203
WA,CAF-BLS,NORTH-STATE TELEPHONE CO,2020,,172,405927
WA,CAF-BLS,RJB TELECOMMUNICATIONS CORP.,2016,,41,0
WA,CAF-BLS,RJB TELECOMMUNICATIONS CORP.,2017,,50,365124
WA,CAF-BLS,RJB TELECOMMUNICATIONS CORP.,2018,,93,1089947
WA,CAF-BLS,RJB TELECOMMUNICATIONS CORP.,2019,,127,2199258
WA,CAF-BLS,RJB TELECOMMUNICATIONS CORP.,2020,,165,3279264
WA,CAF-BLS,SCATTER CREEK LTD.,2016,,10,0
WA,CAF-BLS,SCATTER CREEK LTD.,2017,,183,1253664
WA,CAF-BLS,SCATTER CREEK LTD.,2018,,268,2597640
WA,CAF-BLS,SCATTER CREEK LTD.,2019,,725,4017294
WA,CAF-BLS,SCATTER CREEK LTD.,2020,,838,5215980
WA,CAF-BLS,"ST. JOHN TELEPHONE, INC.",2016,,2,0
WA,CAF-BLS,"ST. JOHN TELEPHONE, INC.",2017,,2,550884
WA,CAF-BLS,"ST. JOHN TELEPHONE, INC.",2018,,3,1141254
WA,CAF-BLS,"ST. JOHN TELEPHONE, INC.",2019,,5,1777944
WA,CAF-BLS,"ST. JOHN TELEPHONE, INC.",2020,,10,2351472
WA,CAF-BLS,TOLEDO TELEPHONE CO,2016,,1119,0
WA,CAF-BLS,TOLEDO TELEPHONE CO,2017,,1608,2070006
WA,CAF-BLS,TOLEDO TELEPHONE CO,2018,,1684,5368221
WA,CAF-BLS,TOLEDO TELEPHONE CO,2019,,1715,9167270
WA,CAF-BLS,TOLEDO TELEPHONE CO,2020,,1801,11925927
WA,CAF-BLS,WAHKIAKUM WEST INC.,2016,,105,0
WA,CAF-BLS,WAHKIAKUM WEST INC.,2017,,136,811134
WA,CAF-BLS,WAHKIAKUM WEST INC.,2018,,160,1653540
WA,CAF-BLS,WAHKIAKUM WEST INC.,2019,,172,2573034
WA,CAF-BLS,WAHKIAKUM WEST INC.,2020,,185,3457212
WA,CAF-BLS,WHIDBEY TELEPHONE COMPANY,2016,,358,0
WA,CAF-BLS,WHIDBEY TELEPHONE COMPANY,2017,,358,1999902
WA,CAF-BLS,WHIDBEY TELEPHONE COMPANY,2018,,358,5013270
WA,CAF-BLS,WHIDBEY TELEPHONE COMPANY,2019,,2891,9298411.7
WA,CAF-BLS,WHIDBEY TELEPHONE COMPANY,2020,,6420,15593470.7
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2009,,37,0
WI,ACAM,"AMERY TELCOM, INC.",2018,,318,1569361.8
WI,ACAM,"AMERY TELCOM, INC.",2019,,895,3092190.84
WI,ACAM,"AMERY TELCOM, INC.",2020,1432,1663,4615019.88
WI,ACAM,"BRUCE TEL CO, INC",2014,,20,0
WI,ACAM,"BRUCE TEL CO, INC",2015,,36,0
WI,ACAM,"BRUCE TEL CO, INC",2016,,36,0
WI,ACAM,"BRUCE TEL CO, INC",2017,,105,967793.88
WI,ACAM,"BRUCE TEL CO, INC",2018,,232,2017053.12
WI,ACAM,"BRUCE TEL CO, INC",2019,,351,3104452.2
WI,ACAM,"BRUCE TEL CO, INC",2020,454,489,4191851.28
WI,ACAM,CLT HOLDING COMPANY,2018,,9,749282.52
WI,ACAM,CLT HOLDING COMPANY,2019,,39,1478291.16
WI,ACAM,CLT HOLDING COMPANY,2020,453,482,2207299.8
WI,ACAM,"COON VALLEY FARMERS TELEPHONE COMPANY, INC.",2016,,244,0
WI,ACAM,"COON VALLEY FARMERS TELEPHONE COMPANY, INC.",2017,,396,905089.68
WI,ACAM,"COON VALLEY FARMERS TELEPHONE COMPANY, INC.",2018,,504,1886366.4
WI,ACAM,"COON VALLEY FARMERS TELEPHONE COMPANY, INC.",2019,,699,2849917.08
WI,ACAM,"COON VALLEY FARMERS TELEPHONE COMPANY, INC.",2020,492,771,3813467.76
WI,ACAM,FARMERS INDEPENDENT,2019,,802,1294119.6
WI,ACAM,FARMERS INDEPENDENT,2020,680,862,2588239.2
WI,ACAM,"HILLSBORO TELEPHONE COMPANY, INC.",2017,,89,878443.56
WI,ACAM,"HILLSBORO TELEPHONE COMPANY, INC.",2018,,609,1830831.36
WI,ACAM,"HILLSBORO TELEPHONE COMPANY, INC.",2019,,1077,2762654.28
WI,ACAM,"HILLSBORO TELEPHONE COMPANY, INC.",2020,411,1098,3694477.2
WI,ACAM,MOUNT HOREB TELEPHONE COMPANY,2016,,907,0
WI,ACAM,MOUNT HOREB TELEPHONE COMPANY,2017,,964,1001114.64
WI,ACAM,MOUNT HOREB TELEPHONE COMPANY,2018,,1000,2086499.28
WI,ACAM,MOUNT HOREB TELEPHONE COMPANY,2019,,1010,3158678.4
WI,ACAM,MOUNT HOREB TELEPHONE COMPANY,2020,494,1017,4230857.52
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2014,,1061,0
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2015,,1718,0
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2016,,2370,0
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2017,,3398,18879231.84
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2018,,3596,39347643.6
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2019,,5787,59666819.88
WI,ACAM,"TELEPHONE AND DATA SYSTEMS, INC.",2020,14020,19587,79985996.16
WI,ACAM,UNION TELEPHONE COMPANY,2016,,561,0
WI,ACAM,UNION TELEPHONE COMPANY,2017,,752,2389254.36
WI,ACAM,UNION TELEPHONE COMPANY,2018,,1563,4979626.8
WI,ACAM,UNION TELEPHONE COMPANY,2019,,2009,7577695.44
WI,ACAM,UNION TELEPHONE COMPANY,2020,1423,2224,10175764.08
WI,ACAM,WITTENBERG TELEPHONE COMPANY,2016,,73,0
WI,ACAM,WITTENBERG TELEPHONE COMPANY,2017,,169,1009991.28
WI,ACAM,WITTENBERG TELEPHONE COMPANY,2018,,196,2104999.68
WI,ACAM,WITTENBERG TELEPHONE COMPANY,2019,,666,3178192.08
WI,ACAM,WITTENBERG TELEPHONE COMPANY,2020,759,1097,4251384.48
WI,ACAM,WOOD COUNTY TELEPHONE COMPANY DBA SOLARUS,2016,,1306,0
WI,ACAM,WOOD COUNTY TELEPHONE COMPANY DBA SOLARUS,2017,,1306,770464.8
WI,ACAM,WOOD COUNTY TELEPHONE COMPANY DBA SOLARUS,2018,,1401,1605784.56
WI,ACAM,WOOD COUNTY TELEPHONE COMPANY DBA SOLARUS,2019,,1401,2408676.84
WI,ACAM,WOOD COUNTY TELEPHONE COMPANY DBA SOLARUS,2020,661,1403,3211569.12
WI,ACAM II,AMHERST TELEPHONE COMPANY,2008,,40,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2009,,61,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2010,,606,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2011,,882,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2012,,1157,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2013,,1340,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2014,,1647,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2015,,1771,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2016,,1929,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2017,,1988,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2018,,2016,0
WI,ACAM II,AMHERST TELEPHONE COMPANY,2019,,2091,497601.24
WI,ACAM II,AMHERST TELEPHONE COMPANY,2020,,2175,1427058.48
WI,ACAM II,BALDWIN TELECOM,2014,,579,0
WI,ACAM II,BALDWIN TELECOM,2015,,579,0
WI,ACAM II,BALDWIN TELECOM,2016,,1335,0
WI,ACAM II,BALDWIN TELECOM,2017,,1335,0
WI,ACAM II,BALDWIN TELECOM,2018,,1393,0
WI,ACAM II,BALDWIN TELECOM,2019,,1393,680881.44
WI,ACAM II,BALDWIN TELECOM,2020,,1393,1708550.88
WI,ACAM II,BERGEN TEL CO,2017,,119,0
WI,ACAM II,BERGEN TEL CO,2018,,119,0
WI,ACAM II,BERGEN TEL CO,2019,,119,214151.04
WI,ACAM II,BERGEN TEL CO,2020,,119,462934.08
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2006,,11,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2007,,11,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2008,,24,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2010,,167,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2011,,287,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2012,,487,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2013,,658,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2014,,912,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2015,,1095,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2016,,1546,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2017,,1566,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2018,,1585,0
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2019,,1585,491517.12
WI,ACAM II,BLOOMER TELEPHONE COMPANY,2020,,1586,1379454.24
WI,ACAM II,LICT CORPORATION,2019,,31,913466.28
WI,ACAM II,LICT CORPORATION,2020,,625,2024443.56
WI,ACAM II,RICHLAND-GRANT COOP,2016,,1762,0
WI,ACAM II,RICHLAND-GRANT COOP,2017,,1762,0
WI,ACAM II,RICHLAND-GRANT COOP,2018,,1762,0
WI,ACAM II,RICHLAND-GRANT COOP,2019,,1776,1311435.36
WI,ACAM II,RICHLAND-GRANT COOP,2020,,1835,3667395.96
WI,ACAM II,RURAL COMMUNICATIONS HOLDING CORPORATION,2018,,3236,0
WI,ACAM II,RURAL COMMUNICATIONS HOLDING CORPORATION,2019,,3544,2562063.48
WI,ACAM II,RURAL COMMUNICATIONS HOLDING CORPORATION,2020,,4401,5595606.96
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2015,,2064,0
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2016,,2064,0
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2017,,2064,0
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2018,,2064,0
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2019,,2064,1728892.2
WI,ACAM II,"TRI-COUNTY COMMUNICATIONS COOPERATIVE, INC.",2020,,2064,4942170.72
WI,ACAM II,VERNON COMMUNICATIONS COOPERATIVE,2018,,3533,0
WI,ACAM II,VERNON COMMUNICATIONS COOPERATIVE,2019,,3750,1758083.04
WI,ACAM II,VERNON COMMUNICATIONS COOPERATIVE,2020,,3858,5391567.12
WI,CAF II,AT&T INC.,2016,,56,9070392
WI,CAF II,AT&T INC.,2017,9806,3442,18140784
WI,CAF II,AT&T INC.,2018,14708,5540,27211176
WI,CAF II,AT&T INC.,2019,19611,11970,36281568
WI,CAF II,AT&T INC.,2020,24513,30775,45351960
WI,CAF II,"CENTURYLINK, INC.",2015,,354,43599653
WI,CAF II,"CENTURYLINK, INC.",2016,,2460,98984237
WI,CAF II,"CENTURYLINK, INC.",2017,51682,4278,154368821
WI,CAF II,"CENTURYLINK, INC.",2018,77522,8778,209753405
WI,CAF II,"CENTURYLINK, INC.",2019,103363,24614,265137989
WI,CAF II,"CENTURYLINK, INC.",2020,129203,128681,320522573
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2015,,7081,29965774
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2016,,9782,60949486
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2017,30694,32815,91933198
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2018,46041,44347,122916910
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2019,61388,55757,153900622
WI,CAF II,FRONTIER COMMUNICATIONS CORPORATION,2020,76735,65732,184884334
WI,CAF II Auc,JCWIFI.COM LLC,2020,,36,48642.36
WI,CAF II Auc,WOOD COUNTY TELEPHONE COMPANY,2020,,10,8192.04
WI,CAF-BLS,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC.",2016,,875,0
WI,CAF-BLS,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC.",2017,,1525,2548632
WI,CAF-BLS,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC.",2018,,1838,5639250
WI,CAF-BLS,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC.",2019,,3463,9568860
WI,CAF-BLS,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC.",2020,,4028,14132964
WI,CAF-BLS,CHIBARDUN TEL COOP,2017,,2290,1344324
WI,CAF-BLS,CHIBARDUN TEL COOP,2018,,2547,2947080
WI,CAF-BLS,CHIBARDUN TEL COOP,2019,,2547,4997622
WI,CAF-BLS,CHIBARDUN TEL COOP,2020,,4943,7192410
WI,CAF-BLS,CITIZENS TEL COOP-WI,2016,,7,0
WI,CAF-BLS,CITIZENS TEL COOP-WI,2017,,9,969780
WI,CAF-BLS,CITIZENS TEL COOP-WI,2018,,9,2061798
WI,CAF-BLS,CITIZENS TEL COOP-WI,2019,,23,3377310
WI,CAF-BLS,CITIZENS TEL COOP-WI,2020,,36,4656012
WI,CAF-BLS,LA VALLE TEL COOP,2016,,2341,0
WI,CAF-BLS,LA VALLE TEL COOP,2017,,2341,804462
WI,CAF-BLS,LA VALLE TEL COOP,2018,,2341,1895784
WI,CAF-BLS,LA VALLE TEL COOP,2019,,2373,3258048
WI,CAF-BLS,LA VALLE TEL COOP,2020,,2436,4740390
WI,CAF-BLS,LAKELAND COMMUNICATIONS GROUP,2016,,986,0
WI,CAF-BLS,LAKELAND COMMUNICATIONS GROUP,2017,,1099,1311468
WI,CAF-BLS,LAKELAND COMMUNICATIONS GROUP,2018,,1666,2957310
WI,CAF-BLS,LAKELAND COMMUNICATIONS GROUP,2019,,1666,4987656
WI,CAF-BLS,LAKELAND COMMUNICATIONS GROUP,2020,,1666,7378122
WI,CAF-BLS,"LAKELAND COMMUNICATIONS, INC.",2016,,1047,0
WI,CAF-BLS,"LAKELAND COMMUNICATIONS, INC.",2017,,2146,1332300
WI,CAF-BLS,"LAKELAND COMMUNICATIONS, INC.",2018,,2149,2905710
WI,CAF-BLS,"LAKELAND COMMUNICATIONS, INC.",2019,,2149,4889430
WI,CAF-BLS,"LAKELAND COMMUNICATIONS, INC.",2020,,2149,5867898
WI,CAF-BLS,LEMONWEIR VALLEY TELEPHONE COMPANY,2016,,25,0
WI,CAF-BLS,LEMONWEIR VALLEY TELEPHONE COMPANY,2017,,56,1522332
WI,CAF-BLS,LEMONWEIR VALLEY TELEPHONE COMPANY,2018,,124,3109872
WI,CAF-BLS,LEMONWEIR VALLEY TELEPHONE COMPANY,2019,,169,4777656
WI,CAF-BLS,LEMONWEIR VALLEY TELEPHONE COMPANY,2020,,258,6023724
WI,CAF-BLS,NELSON COMMUNICATIONS COOPERATIVE,2016,,3,0
WI,CAF-BLS,NELSON COMMUNICATIONS COOPERATIVE,2017,,30,1935876
WI,CAF-BLS,NELSON COMMUNICATIONS COOPERATIVE,2018,,30,4019658
WI,CAF-BLS,NELSON COMMUNICATIONS COOPERATIVE,2019,,110,6324420
WI,CAF-BLS,NELSON COMMUNICATIONS COOPERATIVE,2020,,1561,8342130
WI,CAF-BLS,NORTHEAST COMMUNICATIONS COMPANY,2016,,568,0
WI,CAF-BLS,NORTHEAST COMMUNICATIONS COMPANY,2017,,757,503874
