"zcta5","county","tract","bg","cntyname","zipname","pop10","afact"
"ZIP census tabulation area","County code","Tract","Block group","County name","ZCTA name","Population (2010)","zcta5 to bg allocation factor"
"71753","05027","9505.00","2","Columbia AR","Magnolia, AR",1974,0.1172 
"71753","05139","9504.00","1","Union AR","Magnolia, AR",51,0.003 
"71753","05139","9504.00","4","Union AR","Magnolia, AR",135,0.008 
"71758","05139","9504.00","1","Union AR","Mount Holly, AR",450,1 
"71759","05139","9502.00","2","Union AR","Norphlet, AR",123,0.205 
"71759","05139","9502.00","3","Union AR","Norphlet, AR",477,0.795 
"71762","05103","9503.00","3","Ouachita AR","Smackover, AR",110,0.044 
"71762","05139","9502.00","2","Union AR","Smackover, AR",10,0.004 
"71762","05139","9503.00","1","Union AR","Smackover, AR",621,0.2483 
"71762","05139","9503.00","2","Union AR","Smackover, AR",1649,0.6593 
"71762","05139","9504.00","1","Union AR","Smackover, AR",89,0.0356 
"71762","05139","9504.00","2","Union AR","Smackover, AR",22,0.0088 
"71763","05039","9701.00","2","Dallas AR","Sparkman, AR",63,0.0378 
"71763","05039","9702.00","1","Dallas AR","Sparkman, AR",800,0.4802 
"71763","05039","9702.00","2","Dallas AR","Sparkman, AR",765,0.4592 
"71763","05103","9501.00","2","Ouachita AR","Sparkman, AR",38,0.0228 
"71764","05027","9501.00","1","Columbia AR","Stephens, AR",264,0.1404 
"71764","05027","9502.00","2","Columbia AR","Stephens, AR",43,0.0229 
"71764","05099","0903.00","1","Nevada AR","Stephens, AR",33,0.0176 
"71764","05103","9503.00","2","Ouachita AR","Stephens, AR",18,0.0096 
"71764","05103","9503.00","4","Ouachita AR","Stephens, AR",710,0.3777 
"71764","05103","9503.00","5","Ouachita AR","Stephens, AR",769,0.409 
"71764","05103","9503.00","6","Ouachita AR","Stephens, AR",43,0.0229 
"71765","05139","9501.00","1","Union AR","Strong, AR",706,0.3275 
"71765","05139","9501.00","2","Union AR","Strong, AR",7,0.0032 
"71765","05139","9501.00","3","Union AR","Strong, AR",1082,0.5019 
"71765","05139","9505.00","1","Union AR","Strong, AR",361,0.1674 
"71766","05013","4801.00","1","Calhoun AR","Thornton, AR",62,0.0925 
"71766","05013","4802.00","3","Calhoun AR","Thornton, AR",608,0.9075 
"71770","05027","9502.00","1","Columbia AR","Waldo, AR",1112,0.3154 
"71770","05027","9502.00","2","Columbia AR","Waldo, AR",1297,0.3678 
"71770","05027","9503.00","2","Columbia AR","Waldo, AR",809,0.2294 
"71770","05099","0903.00","1","Nevada AR","Waldo, AR",305,0.0865 
"71770","05099","0903.00","2","Nevada AR","Waldo, AR",3,0.0009 
"71772","05019","9539.00","1","Clark AR","Whelen Springs, AR",34,1 
"71801","05057","4801.00","1","Hempstead AR","Hope, AR",616,0.0368 
"71801","05057","4801.00","2","Hempstead AR","Hope, AR",545,0.0325 
"71801","05057","4801.00","4","Hempstead AR","Hope, AR",737,0.044 
"71801","05057","4802.00","3","Hempstead AR","Hope, AR",546,0.0326 
"71801","05057","4803.00","1","Hempstead AR","Hope, AR",1116,0.0666 
"71801","05057","4803.00","2","Hempstead AR","Hope, AR",949,0.0567 
"71801","05057","4803.00","3","Hempstead AR","Hope, AR",558,0.0333 
"71801","05057","4803.00","4","Hempstead AR","Hope, AR",807,0.0482 
"71801","05057","4803.00","5","Hempstead AR","Hope, AR",806,0.0481 
"71801","05057","4803.00","6","Hempstead AR","Hope, AR",1471,0.0878 
"71801","05057","4804.00","1","Hempstead AR","Hope, AR",656,0.0392 
"71801","05057","4804.00","2","Hempstead AR","Hope, AR",1219,0.0728 
"71801","05057","4804.00","3","Hempstead AR","Hope, AR",873,0.0521 
"71801","05057","4804.00","4","Hempstead AR","Hope, AR",1031,0.0616 
"71801","05057","4805.00","1","Hempstead AR","Hope, AR",1786,0.1067 
"71801","05057","4805.00","2","Hempstead AR","Hope, AR",950,0.0567 
"71801","05057","4805.00","3","Hempstead AR","Hope, AR",2079,0.1242 
"71820","05081","0303.00","2","Little River AR","Alleene, AR (PO Boxes)",103,1 
"71822","05081","0301.01","1","Little River AR","Ashdown, AR",708,0.0793 
"71822","05081","0301.01","2","Little River AR","Ashdown, AR",646,0.0724 
"71822","05081","0301.01","3","Little River AR","Ashdown, AR",655,0.0734 
"71822","05081","0301.02","1","Little River AR","Ashdown, AR",908,0.1017 
"71822","05081","0301.02","2","Little River AR","Ashdown, AR",1387,0.1554 
"71822","05081","0301.02","3","Little River AR","Ashdown, AR",1509,0.1691 
"71822","05081","0301.02","4","Little River AR","Ashdown, AR",1338,0.1499 
"71822","05081","0302.00","3","Little River AR","Ashdown, AR",365,0.0409 
"71822","05081","0303.00","2","Little River AR","Ashdown, AR",648,0.0726 
"71822","05081","0303.00","3","Little River AR","Ashdown, AR",761,0.0853 
"71823","05133","0804.00","2","Sevier AR","Ben Lomond, AR",83,1 
"71825","05057","4801.00","1","Hempstead AR","Blevins, AR",474,0.7349 
"71825","05057","4801.00","2","Hempstead AR","Blevins, AR",86,0.1333 
"71825","05057","4801.00","3","Hempstead AR","Blevins, AR",85,0.1318 
"71826","05073","4702.00","1","Lafayette AR","Bradley, AR",143,0.1087 
"71826","05073","4702.00","2","Lafayette AR","Bradley, AR",1172,0.8913 
"71827","05073","4701.00","2","Lafayette AR","Buckner, AR",435,0.5324 
"71827","05073","4701.00","3","Lafayette AR","Buckner, AR",92,0.1126 
"71827","05073","4702.00","3","Lafayette AR","Buckner, AR",121,0.1481 
"71827","05099","0903.00","2","Nevada AR","Buckner, AR",169,0.2069 
"71832","05133","0801.00","1","Sevier AR","De Queen, AR",1311,0.1165 
"71832","05133","0801.00","2","Sevier AR","De Queen, AR",1295,0.1151 
"71832","05133","0802.00","1","Sevier AR","De Queen, AR",395,0.0351 
"71832","05133","0802.00","2","Sevier AR","De Queen, AR",1226,0.1089 
"71832","05133","0802.00","3","Sevier AR","De Queen, AR",551,0.049 
"71832","05133","0803.00","1","Sevier AR","De Queen, AR",2427,0.2157 
"71832","05133","0803.00","2","Sevier AR","De Queen, AR",1198,0.1065 
"71832","05133","0803.00","3","Sevier AR","De Queen, AR",1172,0.1041 
"71832","05133","0803.00","4","Sevier AR","De Queen, AR",1648,0.1464 
"71832","05133","0804.00","1","Sevier AR","De Queen, AR",30,0.0027 
"71833","05061","9501.00","1","Howard AR","Dierks, AR",158,0.0693 
"71833","05061","9501.00","2","Howard AR","Dierks, AR",363,0.1592 
"71833","05061","9501.00","3","Howard AR","Dierks, AR",1123,0.4925 
"71833","05061","9501.00","4","Howard AR","Dierks, AR",624,0.2737 
"71833","05133","0801.00","2","Sevier AR","Dierks, AR",12,0.0053 
"71834","05091","0210.00","6","Miller AR","Doddridge, AR",21,0.0141 
"71834","05091","0210.00","7","Miller AR","Doddridge, AR",707,0.4742 
"71834","05091","0210.00","8","Miller AR","Doddridge, AR",763,0.5117 
"71835","05057","4801.00","1","Hempstead AR","Emmet, AR",74,0.0555 
"71835","05057","4801.00","4","Hempstead AR","Emmet, AR",174,0.1304 
"71835","05099","0901.00","2","Nevada AR","Emmet, AR",12,0.009 
"71835","05099","0901.00","3","Nevada AR","Emmet, AR",886,0.6642 
"71835","05099","0903.00","2","Nevada AR","Emmet, AR",188,0.1409 
"71836","05081","0302.00","1","Little River AR","Foreman, AR",1093,0.3827 
"71836","05081","0302.00","2","Little River AR","Foreman, AR",778,0.2724 
"71836","05081","0302.00","3","Little River AR","Foreman, AR",351,0.1229 
"71836","05081","0303.00","1","Little River AR","Foreman, AR",536,0.1877 
"71836","05081","0303.00","2","Little River AR","Foreman, AR",98,0.0343 
"71837","05091","0209.00","1","Miller AR","Fouke, AR",88,0.0168 
"71837","05091","0209.00","5","Miller AR","Fouke, AR",400,0.0765 
"71837","05091","0210.00","1","Miller AR","Fouke, AR",1509,0.2887 
"71837","05091","0210.00","2","Miller AR","Fouke, AR",726,0.1389 
"71837","05091","0210.00","4","Miller AR","Fouke, AR",387,0.074 
"71837","05091","0210.00","5","Miller AR","Fouke, AR",1281,0.2451 
"71837","05091","0210.00","6","Miller AR","Fouke, AR",836,0.1599 
"71838","05057","4802.00","1","Hempstead AR","Fulton, AR",307,0.2674 
"71838","05057","4802.00","2","Hempstead AR","Fulton, AR",322,0.2805 
"71838","05057","4802.00","3","Hempstead AR","Fulton, AR",326,0.284 
"71838","05057","4804.00","1","Hempstead AR","Fulton, AR",193,0.1681 
"71839","05091","0209.00","1","Miller AR","Garland, AR",270,0.9643 
"71839","05091","0210.00","6","Miller AR","Garland, AR",10,0.0357 
"71841","05113","9506.00","2","Polk AR","Gillham, AR",93,0.1019 
"71841","05133","0801.00","1","Sevier AR","Gillham, AR",709,0.7766 
"71841","05133","0801.00","2","Sevier AR","Gillham, AR",50,0.0548 
"71841","05133","0802.00","2","Sevier AR","Gillham, AR",61,0.0668 
"71842","05133","0802.00","1","Sevier AR","Horatio, AR",1215,0.5422 
"71842","05133","0802.00","3","Sevier AR","Horatio, AR",832,0.3713 
"71842","05133","0804.00","1","Sevier AR","Horatio, AR",30,0.0134 
"71842","05133","0804.00","2","Sevier AR","Horatio, AR",164,0.0732 
"71845","05073","4701.00","1","Lafayette AR","Lewisville, AR",1583,0.6632 
"71845","05073","4701.00","2","Lafayette AR","Lewisville, AR",264,0.1106 
"71845","05073","4701.00","4","Lafayette AR","Lewisville, AR",101,0.0423 
"71845","05073","4702.00","1","Lafayette AR","Lewisville, AR",53,0.0222 
"71845","05073","4702.00","2","Lafayette AR","Lewisville, AR",48,0.0201 
"71845","05073","4702.00","3","Lafayette AR","Lewisville, AR",338,0.1416 
"71846","05081","0303.00","3","Little River AR","Lockesburg, AR",3,0.0011 
"71846","05133","0801.00","2","Sevier AR","Lockesburg, AR",401,0.1512 
"71846","05133","0804.00","1","Sevier AR","Lockesburg, AR",1255,0.4732 
"71846","05133","0804.00","2","Sevier AR","Lockesburg, AR",993,0.3744 
"71847","05057","4801.00","2","Hempstead AR","Mc Caskill, AR",234,0.3477 
"71847","05057","4801.00","3","Hempstead AR","Mc Caskill, AR",439,0.6523 
"71851","05061","9502.00","1","Howard AR","Mineral Springs, AR",265,0.1183 
"71851","05061","9502.00","2","Howard AR","Mineral Springs, AR",11,0.0049 
"71851","05061","9502.00","3","Howard AR","Mineral Springs, AR",1202,0.5364 
"71851","05061","9502.00","4","Howard AR","Mineral Springs, AR",763,0.3405 
"71852","05057","4801.00","2","Hempstead AR","Nashville, AR",230,0.0228 
"71852","05057","4801.00","3","Hempstead AR","Nashville, AR",789,0.0781 
"71852","05057","4802.00","1","Hempstead AR","Nashville, AR",64,0.0063 
"71852","05061","9501.00","1","Howard AR","Nashville, AR",710,0.0703 
"71852","05061","9501.00","4","Howard AR","Nashville, AR",387,0.0383 
"71852","05061","9502.00","1","Howard AR","Nashville, AR",645,0.0638 
"71852","05061","9502.00","2","Howard AR","Nashville, AR",1785,0.1767 
"71852","05061","9502.00","3","Howard AR","Nashville, AR",16,0.0016 
"71852","05061","9502.00","4","Howard AR","Nashville, AR",104,0.0103 
"71852","05061","9503.00","1","Howard AR","Nashville, AR",1322,0.1309 
"71852","05061","9503.00","2","Howard AR","Nashville, AR",1006,0.0996 
"71852","05061","9503.00","3","Howard AR","Nashville, AR",1449,0.1434 
"71852","05061","9503.00","4","Howard AR","Nashville, AR",916,0.0907 
"71852","05109","9534.00","2","Pike AR","Nashville, AR",26,0.0026 
"71852","05109","9535.00","3","Pike AR","Nashville, AR",219,0.0217 
"71852","05109","9535.00","4","Pike AR","Nashville, AR",434,0.043 
"71853","05081","0301.01","3","Little River AR","Ogden, AR",122,0.3342 
"71853","05081","0301.02","4","Little River AR","Ogden, AR",243,0.6658 
"71854","05091","0201.00","1","Miller AR","Texarkana, AR",1568,0.043 
"71854","05091","0201.00","2","Miller AR","Texarkana, AR",1076,0.0295 
"71854","05091","0201.00","3","Miller AR","Texarkana, AR",582,0.016 
"71854","05091","0201.00","4","Miller AR","Texarkana, AR",557,0.0153 
"71854","05091","0202.00","1","Miller AR","Texarkana, AR",833,0.0229 
"71854","05091","0202.00","2","Miller AR","Texarkana, AR",898,0.0246 
"71854","05091","0202.00","3","Miller AR","Texarkana, AR",500,0.0137 
"71854","05091","0202.00","4","Miller AR","Texarkana, AR",757,0.0208 
"71854","05091","0204.00","1","Miller AR","Texarkana, AR",1502,0.0412 
"71854","05091","0204.00","2","Miller AR","Texarkana, AR",867,0.0238 
"71854","05091","0204.00","3","Miller AR","Texarkana, AR",859,0.0236 
"71854","05091","0205.00","1","Miller AR","Texarkana, AR",860,0.0236 
"71854","05091","0205.00","2","Miller AR","Texarkana, AR",2063,0.0566 
"71854","05091","0206.00","1","Miller AR","Texarkana, AR",442,0.0121 
"71854","05091","0206.00","2","Miller AR","Texarkana, AR",970,0.0266 
"71854","05091","0206.00","3","Miller AR","Texarkana, AR",667,0.0183 
"71854","05091","0207.01","1","Miller AR","Texarkana, AR",1812,0.0497 
"71854","05091","0207.01","2","Miller AR","Texarkana, AR",1779,0.0488 
"71854","05091","0207.02","1","Miller AR","Texarkana, AR",2115,0.058 
"71854","05091","0207.02","2","Miller AR","Texarkana, AR",1498,0.0411 
"71854","05091","0208.01","1","Miller AR","Texarkana, AR",2768,0.076 
"71854","05091","0208.02","1","Miller AR","Texarkana, AR",1030,0.0283 
"71854","05091","0208.02","2","Miller AR","Texarkana, AR",648,0.0178 
"71854","05091","0208.02","3","Miller AR","Texarkana, AR",654,0.0179 
"71854","05091","0209.00","1","Miller AR","Texarkana, AR",1375,0.0377 
"71854","05091","0209.00","2","Miller AR","Texarkana, AR",984,0.027 
"71854","05091","0209.00","3","Miller AR","Texarkana, AR",1281,0.0352 
"71854","05091","0209.00","4","Miller AR","Texarkana, AR",1738,0.0477 
"71854","05091","0209.00","5","Miller AR","Texarkana, AR",1940,0.0532 
"71854","05091","0210.00","2","Miller AR","Texarkana, AR",289,0.0079 
"71854","05091","0210.00","3","Miller AR","Texarkana, AR",1072,0.0294 
"71854","05091","0210.00","4","Miller AR","Texarkana, AR",436,0.012 
"71854","05091","9800.00","1","Miller AR","Texarkana, AR",18,0.0005 
"71855","05057","4801.00","2","Hempstead AR","Ozan, AR",417,0.589 
"71855","05057","4802.00","1","Hempstead AR","Ozan, AR",291,0.411 
"71857","05057","4801.00","1","Hempstead AR","Prescott, AR",279,0.0473 
"71857","05057","4801.00","3","Hempstead AR","Prescott, AR",29,0.0049 
"71857","05099","0901.00","1","Nevada AR","Prescott, AR",295,0.0501 
"71857","05099","0901.00","2","Nevada AR","Prescott, AR",182,0.0309 
"71857","05099","0901.00","3","Nevada AR","Prescott, AR",146,0.0248 
"71857","05099","0902.00","1","Nevada AR","Prescott, AR",1851,0.314 
"71857","05099","0902.00","2","Nevada AR","Prescott, AR",1354,0.2297 
"71857","05099","0902.00","3","Nevada AR","Prescott, AR",1758,0.2983 
"71858","05099","0901.00","1","Nevada AR","Rosston, AR",152,0.0889 
"71858","05099","0901.00","2","Nevada AR","Rosston, AR",651,0.3807 
"71858","05099","0901.00","3","Nevada AR","Rosston, AR",79,0.0462 
"71858","05099","0903.00","1","Nevada AR","Rosston, AR",229,0.1339 
"71858","05099","0903.00","2","Nevada AR","Rosston, AR",599,0.3503 
"71859","05057","4802.00","2","Hempstead AR","Saratoga, AR",280,0.587 
"71859","05061","9502.00","4","Howard AR","Saratoga, AR",197,0.413 
"71860","05027","9503.00","2","Columbia AR","Stamps, AR",190,0.0722 
"71860","05073","4701.00","2","Lafayette AR","Stamps, AR",175,0.0665 
"71860","05073","4701.00","3","Lafayette AR","Stamps, AR",534,0.2028 
"71860","05073","4701.00","4","Lafayette AR","Stamps, AR",755,0.2867 
"71860","05073","4701.00","5","Lafayette AR","Stamps, AR",789,0.2997 
"71860","05073","4702.00","3","Lafayette AR","Stamps, AR",172,0.0653 
"71860","05099","0903.00","2","Nevada AR","Stamps, AR",18,0.0068 
"71861","05027","9503.00","2","Columbia AR","Taylor, AR",1388,0.6147 
"71861","05073","4702.00","1","Lafayette AR","Taylor, AR",855,0.3787 
"71861","05073","4702.00","3","Lafayette AR","Taylor, AR",15,0.0066 
"71862","05057","4801.00","2","Hempstead AR","Washington, AR",136,0.1764 
"71862","05057","4802.00","1","Hempstead AR","Washington, AR",395,0.5123 
"71862","05057","4802.00","3","Hempstead AR","Washington, AR",240,0.3113 
"71865","05081","0303.00","3","Little River AR","Wilton, AR",194,1 
"71866","05081","0303.00","1","Little River AR","Winthrop, AR",725,1 
"71901","05051","0104.00","3","Garland AR","Hot Springs, AR",819,0.0278 
"71901","05051","0104.00","4","Garland AR","Hot Springs, AR",606,0.0205 
"71901","05051","0104.00","5","Garland AR","Hot Springs, AR",348,0.0118 
"71901","05051","0105.00","1","Garland AR","Hot Springs, AR",1597,0.0542 
"71901","05051","0105.00","2","Garland AR","Hot Springs, AR",1098,0.0372 
"71901","05051","0105.00","3","Garland AR","Hot Springs, AR",1747,0.0592 
"71901","05051","0106.00","1","Garland AR","Hot Springs, AR",1597,0.0542 
"71901","05051","0106.00","2","Garland AR","Hot Springs, AR",1011,0.0343 
"71901","05051","0106.00","3","Garland AR","Hot Springs, AR",677,0.023 
"71901","05051","0106.00","4","Garland AR","Hot Springs, AR",490,0.0166 
"71901","05051","0107.00","1","Garland AR","Hot Springs, AR",503,0.0171 
"71901","05051","0107.00","2","Garland AR","Hot Springs, AR",639,0.0217 
"71901","05051","0107.00","3","Garland AR","Hot Springs, AR",851,0.0289 
"71901","05051","0108.00","1","Garland AR","Hot Springs, AR",1075,0.0365 
"71901","05051","0108.00","2","Garland AR","Hot Springs, AR",605,0.0205 
"71901","05051","0108.00","3","Garland AR","Hot Springs, AR",935,0.0317 
"71901","05051","0113.00","1","Garland AR","Hot Springs, AR",207,0.007 
"71901","05051","0114.00","1","Garland AR","Hot Springs, AR",49,0.0017 
"71901","05051","0115.00","1","Garland AR","Hot Springs, AR",1451,0.0492 
"71901","05051","0115.00","2","Garland AR","Hot Springs, AR",755,0.0256 
"71901","05051","0116.01","1","Garland AR","Hot Springs, AR",949,0.0322 
"71901","05051","0116.01","2","Garland AR","Hot Springs, AR",2290,0.0777 
"71901","05051","0116.01","3","Garland AR","Hot Springs, AR",1528,0.0518 
"71901","05051","0116.01","4","Garland AR","Hot Springs, AR",1074,0.0364 
"71901","05051","0116.02","1","Garland AR","Hot Springs, AR",2469,0.0837 
"71901","05051","0116.02","2","Garland AR","Hot Springs, AR",2580,0.0875 
"71901","05051","0117.00","1","Garland AR","Hot Springs, AR",1334,0.0452 
"71901","05051","0117.00","3","Garland AR","Hot Springs, AR",148,0.005 
"71901","05059","0201.00","2","Hot Spring AR","Hot Springs, AR",41,0.0014 
"71901","05059","0206.00","1","Hot Spring AR","Hot Springs, AR",18,0.0006 
"71909","05051","0104.00","1","Garland AR","Hot Springs Village, AR",800,0.0516 
"71909","05051","0104.00","3","Garland AR","Hot Springs Village, AR",410,0.0264 
"71909","05051","0104.00","4","Garland AR","Hot Springs Village, AR",1625,0.1048 
"71909","05051","0104.00","5","Garland AR","Hot Springs Village, AR",938,0.0605 
"71909","05051","0120.01","1","Garland AR","Hot Springs Village, AR",142,0.0092 
"71909","05051","0120.01","2","Garland AR","Hot Springs Village, AR",839,0.0541 
"71909","05051","0120.01","3","Garland AR","Hot Springs Village, AR",1107,0.0714 
"71909","05051","0120.01","4","Garland AR","Hot Springs Village, AR",707,0.0456 
"71909","05051","0120.02","1","Garland AR","Hot Springs Village, AR",1528,0.0985 
"71909","05051","0120.02","2","Garland AR","Hot Springs Village, AR",901,0.0581 
"71909","05051","0120.02","3","Garland AR","Hot Springs Village, AR",1098,0.0708 
"71909","05125","0105.06","1","Saline AR","Hot Springs Village, AR",3383,0.2181 
"71909","05125","0105.06","2","Saline AR","Hot Springs Village, AR",2030,0.1309 
"71913","05051","0103.00","2","Garland AR","Hot Springs National Park, AR",114,0.0026 
"71913","05051","0103.00","3","Garland AR","Hot Springs National Park, AR",2091,0.0481 
"71913","05051","0104.00","1","Garland AR","Hot Springs National Park, AR",312,0.0072 
"71913","05051","0104.00","2","Garland AR","Hot Springs National Park, AR",860,0.0198 
"71913","05051","0104.00","3","Garland AR","Hot Springs National Park, AR",20,0.0005 
"71913","05051","0105.00","3","Garland AR","Hot Springs National Park, AR",740,0.017 
"71913","05051","0108.00","1","Garland AR","Hot Springs National Park, AR",69,0.0016 
